drug_ref,drug_descr,atc_ref,atc_descr
9F355C464128183FE1000000AC100155,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
AF4D5C461C27EF6FE1000000AC100155,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
B3375C464128183FE1000000AC100155,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
B3CC5B4692DF7E1EE1000000AC100155,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
B42D5C461C27EF6FE1000000AC100155,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
B7265B466A54183FE1000000AC100155,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
BC305C461C27EF6FE1000000AC100155,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
D1365C464128183FE1000000AC100155,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
D3A99D491D75CF3BE1000000AC100156,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
D5A99D491D75CF3BE1000000AC100156,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
F7CD5B4692DF7E1EE1000000AC100155,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
FDCC5B4692DF7E1EE1000000AC100155,"CLARITROMICINA, 500 MG COMP",J01FA09,Claritromicina
28355C461C27EF6FE1000000AC100155,"CLARITROMICINA, 500 MG COMP LIB GRAD",J01FA09,Claritromicina
3F405C461C27EF6FE1000000AC100155,"CLARITROMICINA, 500 MG COMP LIB GRAD",J01FA09,Claritromicina
524D5B466A54183FE1000000AC100155,"CLARITROMICINA, 500 MG COMP LIB GRAD",J01FA09,Claritromicina
90745C468000801EE1000000AC100155,"CLARITROMICINA, 500 MG COMP LIB GRAD",J01FA09,Claritromicina
C687285253685F27E1000000AC100158,"CLARITROMICINA, 500 MG COMP LIB PROL",J01FA09,Claritromicina
02325C461C27EF6FE1000000AC100155,"CLARITROMICINA, 500 MG SOBR",J01FA09,Claritromicina
41CE5B4692DF7E1EE1000000AC100155,"CLARITROMICINA, 500 MG SOBR",J01FA09,Claritromicina
49335C464128183FE1000000AC100155,"CLARITROMICINA, 500 MG SOBR",J01FA09,Claritromicina
96315C461C27EF6FE1000000AC100155,"CLARITROMICINA, 500 MG SOBR",J01FA09,Claritromicina
E96D5C461C27EF6FE1000000AC100155,"CLARITROMICINA, 500 MG VIAL",J01FA09,Claritromicina
22465B466A54183FE1000000AC100155,"CLARITROMICINA, 500 MG VIAL IV",J01FA09,Claritromicina
17F89F556B8B2F72E1000000AC10015A,CLEBOPRIDA,A03FA06,Cleboprida
3FF89F556B8B2F72E1000000AC10015A,CLEBOPRIDA,A03FA06,Cleboprida
A213A1555203652DE1000000AC10015A,CLEBOPRIDA,A03FA06,Cleboprida
AA13A1555203652DE1000000AC10015A,CLEBOPRIDA,A03FA06,Cleboprida
C5349F5547FC5261E1000000AC10015A,CLEBOPRIDA + SIMETICONA,A03FA56,"Cleboprida, combinaciones con"
E1349F5547FC5261E1000000AC10015A,CLEBOPRIDA + SIMETICONA,A03FA56,"Cleboprida, combinaciones con"
B7405C461C27EF6FE1000000AC100155,"CLEBOPRIDA, 0,5 MG/5 ML SOL ORAL FRA 125 ML",A03FA06,Cleboprida
C87E5C468000801EE1000000AC100155,"CLEBOPRIDA, 0,5 MG/5 ML SOL ORAL FRA 125 ML",A03FA06,Cleboprida
4970AC51389EF05CE1000000AC100158,"CLEBOPRIDA/SIMETICONA, 0,5 MG CAPS",A03FA56,"Cleboprida, combinaciones con"
9A80ED5C5B097529E1000000AC160194,CLEVIDIPINO 25 MG/50 ML VIAL (SIN DILUIR),C08CA16,Clevidipino
242E8357557CCB7AE1000000AC10015A,"CLEVIDIPINO, 25 MG/50 ML VIAL",C08CA16,Clevidipino
3853A3554908A548E1000000AC10015A,CLINDAMICINA,J01FF01,Clindamicina
3AB6A355D9485261E1000000AC10015A,CLINDAMICINA,J01FF01,Clindamicina
48C6A355D9485261E1000000AC10015A,CLINDAMICINA,G01AA10,Clindamicina
5853A3554908A548E1000000AC10015A,CLINDAMICINA,J01FF01,Clindamicina
5DD4A2559161E937E1000000AC10015A,CLINDAMICINA,G01AA10,Clindamicina
65C4A35551047E7DE1000000AC10015A,CLINDAMICINA,D10AF01,Clindamicina
6F96005AD27708F0E1000000AC16019D,clindamicina,J01FF01,Clindamicina
7436A15577DAFF1BE1000000AC10015A,CLINDAMICINA,D10AF01,Clindamicina
75C4A35551047E7DE1000000AC10015A,CLINDAMICINA,D10AF01,Clindamicina
823D005A9F86032AE1000000AC16019D,clindamicina,J01FF01,Clindamicina
941EA2555FA4EA22E1000000AC10015A,CLINDAMICINA,D10AF01,Clindamicina
A21EA2559FE3097CE1000000AC10015A,CLINDAMICINA,D10AF01,Clindamicina
CAB5A355D9485261E1000000AC10015A,CLINDAMICINA,J01FF01,Clindamicina
26C8A2559161E937E1000000AC10015A,CLINDAMICINA + TRETINOINA,D10AF51,"Clindamicina, combinaciones con"
2A0440606DC6CF89E1000000AC160194,CLINDAMICINA ARISTO 100MG 3 OVULOS,G01AA10,Clindamicina
3B205B466A54183FE1000000AC100155,"CLINDAMICINA TÓP DÉRM, 10 MG/1 G GEL 30 G",D10AF01,Clindamicina
C0475B466A54183FE1000000AC100155,"CLINDAMICINA TÓP DÉRM, 10 MG/1 G GEL 30 G",D10AF01,Clindamicina
102F5C461C27EF6FE1000000AC100155,"CLINDAMICINA TÓP DÉRM, 10 MG/1 ML SOL TOP 30 ML",D10AF01,Clindamicina
DA2E5C461C27EF6FE1000000AC100155,"CLINDAMICINA TÓP DÉRM, 10 MG/1 ML SOL TOP 30 ML",D10AF01,Clindamicina
2E7A5C468000801EE1000000AC100155,"CLINDAMICINA TÓP DÉRM, 10 MG/ML SOL TOP 30 ML",D10AF01,Clindamicina
9A385B466A54183FE1000000AC100155,"CLINDAMICINA TÓP VAG, 20 MG/1 G CREM VAG 40 G",G01AA10,Clindamicina
32795C468000801EE1000000AC100155,"CLINDAMICINA, 150 MG CAPS",J01FF01,Clindamicina
4724895007115631E1000000AC100158,"CLINDAMICINA, 150 MG CAPS",J01FF01,Clindamicina
BBC79B4991DBE03AE1000000AC100156,"CLINDAMICINA, 150 MG CAPS",J01FF01,Clindamicina
E4465C461C27EF6FE1000000AC100155,"CLINDAMICINA, 150 MG CAPS",J01FF01,Clindamicina
462F5C461C27EF6FE1000000AC100155,"CLINDAMICINA, 300 MG CAPS",J01FF01,Clindamicina
5124895007115631E1000000AC100158,"CLINDAMICINA, 300 MG CAPS",J01FF01,Clindamicina
B9C79B4991DBE03AE1000000AC100156,"CLINDAMICINA, 300 MG CAPS",J01FF01,Clindamicina
BD755C461C27EF6FE1000000AC100155,"CLINDAMICINA, 300 MG CAPS",J01FF01,Clindamicina
CB1C5B466A54183FE1000000AC100155,"CLINDAMICINA, 300 MG CAPS",J01FF01,Clindamicina
4E805C468000801EE1000000AC100155,"CLINDAMICINA, 300 MG/2 ML AMP 2 ML",J01FF01,Clindamicina
C6495B466A54183FE1000000AC100155,"CLINDAMICINA, 300 MG/2 ML AMP 2 ML",J01FF01,Clindamicina
F2385B466A54183FE1000000AC100155,"CLINDAMICINA, 300 MG/2 ML AMP 2 ML",J01FF01,Clindamicina
F6375B466A54183FE1000000AC100155,"CLINDAMICINA, 300 MG/2 ML AMP 2 ML",J01FF01,Clindamicina
323B5B466A54183FE1000000AC100155,"CLINDAMICINA, 600 MG/4 ML AMP 4 ML",J01FF01,Clindamicina
92495B466A54183FE1000000AC100155,"CLINDAMICINA, 600 MG/4 ML AMP 4 ML",J01FF01,Clindamicina
367D5C468000801EE1000000AC100155,"CLINDAMICINA, 600 MG/4 ML VIAL 4 ML",J01FF01,Clindamicina
38345C461C27EF6FE1000000AC100155,"CLINDAMICINA, 600 MG/4 ML VIAL 4 ML",J01FF01,Clindamicina
77751D4767D75016E1000000AC100155,"CLINUTREN 1,5  COPA 200 ML",V06,NUTRIENTES GENERALES
C1741F47004B4719E1000000AC100157,"CLINUTREN 1,5 FIBRE 200 ML FRASCO",V06,NUTRIENTES GENERALES
F7771F47004B4719E1000000AC100157,CLINUTREN HP ENERGY 200 ML COPA,V06,NUTRIENTES GENERALES
8BFE9F556B8B2F72E1000000AC10015A,CLOBAZAM,N05BA09,Clobazam
9811A1555203652DE1000000AC10015A,CLOBAZAM,N05BA09,Clobazam
9A54D95B8D88BC2DE1000000AC160194,CLOBAZAM,N05BA09,Clobazam
EBBED95BB0991D52E1000000AC160194,CLOBAZAM,N05BA09,Clobazam
27405C461C27EF6FE1000000AC100155,"CLOBAZAM, 10 MG COMP",N05BA09,Clobazam
9A7A5C468000801EE1000000AC100155,"CLOBAZAM, 10 MG COMP",N05BA09,Clobazam
5BFC9F556B8B2F72E1000000AC10015A,CLOBETASOL,D07AD01,Clobetasol
63FC9F556B8B2F72E1000000AC10015A,CLOBETASOL,D07AD01,Clobetasol
71779F5547FC5261E1000000AC10015A,CLOBETASOL,D07AD01,Clobetasol
A1C2A35551047E7DE1000000AC10015A,CLOBETASOL,D07AD01,Clobetasol
BD489F5547FC5261E1000000AC10015A,CLOBETASOL,D07AD01,Clobetasol
D9939858DE6E0C29E1000000AC10015A,CLOBETASOL,D07AD01,Clobetasol
DDF79F556B8B2F72E1000000AC10015A,CLOBETASOL,D07AD01,Clobetasol
17695C461C27EF6FE1000000AC100155,"CLOBETASOL (DECLOBAN), TÓP DÉRM, 0,5 MG/G POMADA30 G",D07AD01,Clobetasol
A1F4F05A9F3EA89CE1000000AC1601AE,CLOBETASOL 8%  LACA D'UNGLES QSP 10ML,D07AD01,Clobetasol
ABF4F05A9F3EA89CE1000000AC1601AE,CLOBETASOL 8%  LACA D'UNGLES QSP 20ML,D07AD01,Clobetasol
8A485B463DE6CF55E1000000AC100155,"CLOBETASOL TÓP DÉRM, 0,5 MG/1 G CREM 30 G",D07AD01,Clobetasol
4E73124EF0B8517CE1000000AC10014C,"CLOBETASOL TÓP DÉRM, 0.5 MG/G ESPUMA 100 G",D07AD01,Clobetasol
E67E124EF0B8517CE1000000AC10014C,"CLOBETASOL TÓP DÉRM, 0.5 MG/G POM 30 G",D07AD01,Clobetasol
02795C468000801EE1000000AC100155,"CLOBETASON, (CLOVATE)A TÓP DÉRM, 0,5 MG/G CREM 30 G",D07AB01,Clobetasona
D9369F5547FC5261E1000000AC10015A,CLOBETASONA,D07AB01,Clobetasona
FFFA9F556B8B2F72E1000000AC10015A,CLOBETASONA,D07AB01,Clobetasona
E30F05532CD19665E1000000AC100159,"CLOBETASONA TÓP DÉRM, 0,5 MG/G CREM 30 G",D07AB01,Clobetasona
4AA3A355D9485261E1000000AC10015A,CLOCINIZINA + FENILPROPANOLAMINA,R06AE92,Clocinizina en asociacion
7454A3554908A548E1000000AC10015A,CLOCINIZINA + FENILPROPANOLAMINA,R06AE92,Clocinizina en asociacion
FCD51051D4F0055CE1000000AC100158,"CLOFARABINA, 20 MG/20 ML VIAL PERF",L01BB06,Clofarabina
45825C468000801EE1000000AC100155,"CLOFAZIMINA, 100 MG CAPS",J04BA01,Clofazimina
CE51A3554908A548E1000000AC10015A,CLOMETIAZOL,N05CM02,Clometiazol
37395C464128183FE1000000AC100155,"CLOMETIAZOL, 192 MG CAPS",N05CM02,Clometiazol
6E738A504246926BE1000000AC100158,"CLOMETIAZOL, 192 MG CAPS",N05CM02,Clometiazol
9F6E5C461C27EF6FE1000000AC100155,"CLOMETIAZOL, 192 MG CAPS",N05CM02,Clometiazol
23D2A35551047E7DE1000000AC10015A,CLOMIFENO,G03GB02,Clomifeno
63375C464128183FE1000000AC100155,"CLOMIFENO, 50 MG COMP",G03GB02,Clomifeno
3BC0A355D9485261E1000000AC10015A,CLOMIPRAMINA,N06AA04,Clomipramina
4CB3A2559161E937E1000000AC10015A,CLOMIPRAMINA,N06AA04,Clomipramina
CFFA9F556B8B2F72E1000000AC10015A,CLOMIPRAMINA,N06AA04,Clomipramina
D7FA9F556B8B2F72E1000000AC10015A,CLOMIPRAMINA,N06AA04,Clomipramina
0F755C461C27EF6FE1000000AC100155,"CLOMIPRAMINA, 10 MG GRAG",N06AA04,Clomipramina
5E455B466A54183FE1000000AC100155,"CLOMIPRAMINA, 10 MG GRAG",N06AA04,Clomipramina
74495B463DE6CF55E1000000AC100155,"CLOMIPRAMINA, 25 MG GRAG",N06AA04,Clomipramina
B36B5C461C27EF6FE1000000AC100155,"CLOMIPRAMINA, 25 MG GRAG",N06AA04,Clomipramina
D71B5B466A54183FE1000000AC100155,"CLOMIPRAMINA, 25 MG GRAG",N06AA04,Clomipramina
076C5C461C27EF6FE1000000AC100155,"CLOMIPRAMINA, 25 MG/2 ML AMP 2 ML",N06AA04,Clomipramina
6C495B463DE6CF55E1000000AC100155,"CLOMIPRAMINA, 25 MG/2 ML AMP 2 ML",N06AA04,Clomipramina
464F5B466A54183FE1000000AC100155,"CLOMIPRAMINA, 75 MG COMP",N06AA04,Clomipramina
65755C461C27EF6FE1000000AC100155,"CLOMIPRAMINA, 75 MG COMP",N06AA04,Clomipramina
6CDBA35551047E7DE1000000AC10015A,CLONAZEPAM,N03AE01,Clonazepam
74DBA35551047E7DE1000000AC10015A,CLONAZEPAM,N03AE01,Clonazepam
7CDBA35551047E7DE1000000AC10015A,CLONAZEPAM,N03AE01,Clonazepam
84DBA35551047E7DE1000000AC10015A,CLONAZEPAM,N03AE01,Clonazepam
FC4C0E5B658367D4E1000000AC160194,clonazepam,N03AE01,Clonazepam
90DB935D0F2BD17CE1000000AC1601AB,"CLONAZEPAM 0.1 MG/ML JARABE (FM), FRA 25 ML (NEO)",N03AE01,Clonazepam
C5C76B5C2EF0D38AE1000000AC1601AB,"CLONAZEPAM 1 MG/ML, AMP 1 ML (NEO)",N03AE01,Clonazepam
033C495C61AD2915E1000000AC1601AB,"CLONAZEPAM 2.5 MG/ML GOT, FRA 10 ML (NEO)",N03AE01,Clonazepam
2C364E5F07361ED3E1000000AC160194,CLONAZEPAM BIOMED 2MG 60 COMPRIMIDOS EFG,N03AE01,Clonazepam
D563B961EED40A1EE1000000AC16013E,"CLONAZEPAM NEURAXPHARM 0,5MG 60 COMPRIMIDOS EFG",N03AE01,Clonazepam
C0084563C955CE98E1000000AC160194,CLONAZEPAM NEURAXPHARM 1MG 60 COMPRIMIDOS,N03AE01,Clonazepam
8C775C468000801EE1000000AC100155,"CLONAZEPAM, 0,5 MG COMP",N03AE01,Clonazepam
A3385C464128183FE1000000AC100155,"CLONAZEPAM, 0,5 MG COMP",N03AE01,Clonazepam
3B1C5B466A54183FE1000000AC100155,"CLONAZEPAM, 1 MG/1 ML AMP 1 ML",N03AE01,Clonazepam
D7385C464128183FE1000000AC100155,"CLONAZEPAM, 1 MG/1 ML AMP 1 ML",N03AE01,Clonazepam
916E5C461C27EF6FE1000000AC100155,"CLONAZEPAM, 1 MG/ML AMP 1 ML",N03AE01,Clonazepam
0B395C464128183FE1000000AC100155,"CLONAZEPAM, 2 MG COMP",N03AE01,Clonazepam
E2775C468000801EE1000000AC100155,"CLONAZEPAM, 2 MG COMP",N03AE01,Clonazepam
6F385C464128183FE1000000AC100155,"CLONAZEPAM, 2,5 MG/1 ML GOT FRA 10 ML",N03AE01,Clonazepam
36775C468000801EE1000000AC100155,"CLONAZEPAM, 2,5 MG/ML GOT FRA 10 ML",N03AE01,Clonazepam
80C9A355D9485261E1000000AC10015A,CLONIDINA,C02AC01,Clonidina
2B8E69468AA14C38E1000000AC100152,"CLONIDINA 0,150 MG/ML  AMPOLLA",C02AC01,Clonidina
A033655C7952ACAEE1000000AC1601AB,"CLONIDINA 150 MCG/ML AMP 1 ML, (NEO)",C02AC01,Clonidina
905FFC4AB25AFF57E1000000AC100156,CLONIDINA 750 MCG  + SSF  / 100 ML,B05BB91,"Sodio cloruro, solucion parenteral"
4F6A5C461C27EF6FE1000000AC100155,"CLONIDINA, 0,150 MG COMP",C02AC01,Clonidina
6A445B466A54183FE1000000AC100155,"CLONIDINA, 0,150 MG COMP",C02AC01,Clonidina
5E3C5B466A54183FE1000000AC100155,"CLONIXINATO DE LISINA, 125 MG COMP",N02BG91,Clonixinato de lisina
0D0AA15577DAFF1BE1000000AC10015A,CLONIXINO LISINA,N02BG91,Clonixinato de lisina
07FB9F556B8B2F72E1000000AC10015A,CLOPERASTINA,R05DB21,Cloperastina
3BCBA15577DAFF1BE1000000AC10015A,CLOPERASTINA,R05DB21,Cloperastina
45CBA15577DAFF1BE1000000AC10015A,CLOPERASTINA,R05DB21,Cloperastina
47C0A15577DAFF1BE1000000AC10015A,CLOPERASTINA,R05DB21,Cloperastina
62D0A35551047E7DE1000000AC10015A,CLOPERASTINA,R05DB21,Cloperastina
72D0A35551047E7DE1000000AC10015A,CLOPERASTINA,R05DB21,Cloperastina
9BCAA15577DAFF1BE1000000AC10015A,CLOPERASTINA,R05DB21,Cloperastina
A5CAA15577DAFF1BE1000000AC10015A,CLOPERASTINA,R05DB21,Cloperastina
BAA0A2559161E937E1000000AC10015A,CLOPERASTINA,R05DB21,Cloperastina
BF05A15577DAFF1BE1000000AC10015A,CLOPERASTINA,R05DB21,Cloperastina
713B5C464128183FE1000000AC100155,"CLOPERASTINA, 10 MG GRAG",R05DB21,Cloperastina
92495B463DE6CF55E1000000AC100155,"CLOPERASTINA, 17,7 MG/5 ML JRBE FRA 120 ML",R05DB21,Cloperastina
A93C5C464128183FE1000000AC100155,"CLOPERASTINA, 17,7 MG/5 ML JRBE FRA 120 ML",R05DB21,Cloperastina
383E5B466A54183FE1000000AC100155,"CLOPERASTINA, 17,7 MG/5 ML JRBE FRA 200 ML",R05DB21,Cloperastina
DA485B466A54183FE1000000AC100155,"CLOPERASTINA, 17,7 MG/5 ML JRBE FRA 200 ML",R05DB21,Cloperastina
01C0A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
04A4A355D9485261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
0E3E9F5547FC5261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
0EA4A355D9485261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
15A4A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
17A1A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
1DB7A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
1E8BA355D9485261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
27CBA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
288D575B1B0F24A3E1000000AC1601AB,clopidogrel,B01AC04,Clopidogrel
2EC8015D07E913CCE1000000AC16019D,clopidogrel,B01AC04,Clopidogrel
31CBA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
35ECA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
37A4A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
3AC8015D07E913CCE1000000AC16019D,clopidogrel,B01AC04,Clopidogrel
3FA5A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
46C8015D07E913CCE1000000AC16019D,clopidogrel,B01AC04,Clopidogrel
4AD3A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
58039257AC016737E1000000AC100159,CLOPIDOGREL,B01AC04,Clopidogrel
5EA99357C9C1A512E1000000AC100159,CLOPIDOGREL,B01AC04,Clopidogrel
6A919858DE6E0C29E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
6B95265E289249FBE1000000AC16019D,clopidogrel,B01AC04,Clopidogrel
6D52825D5C542866E1000000AC16013F,clopidogrel,B01AC04,Clopidogrel
74919858DE6E0C29E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
768AEE5D5E43871AE1000000AC160194,clopidogrel,B01AC04,Clopidogrel
79B1A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
7C36A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
7D52825D5C542866E1000000AC16013F,clopidogrel,B01AC04,Clopidogrel
7E50195C9AFAC6F7E1000000AC1601AE,clopidogrel,B01AC04,Clopidogrel
7ED5A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
7F23A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
85159858E2734F20E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
86AFA2559161E937E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
885A9858DB73132BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
88C0A2559161E937E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
89CBA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
8D78EE5DEC4B8431E1000000AC160194,clopidogrel,B01AC04,Clopidogrel
93ADA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
93CBA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
9997A355D9485261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
9ADD6359A578AD37E1000000AC1601AB,clopidogrel,B01AC04,Clopidogrel
A195265E289249FBE1000000AC16019D,clopidogrel,B01AC04,Clopidogrel
A4D5A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
A99D9557B7AC1734E1000000AC100159,CLOPIDOGREL,B01AC04,Clopidogrel
AA55A3554908A548E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
AAA02F5DD4223509E1000000AC16013F,clopidogrel,B01AC04,Clopidogrel
AFCAA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
AFFFA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
B18BA355D9485261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
B32FA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
B366A3554908A548E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
B6B6A2559161E937E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
B7E9645C7B35C628E1000000AC1601AB,clopidogrel,B01AC04,Clopidogrel
B8C8A3553E3AFE5EE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
BB8BA355D9485261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
BE91A355D9485261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
C0B6A2559161E937E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
C1A6A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
C1A89357C9C1A512E1000000AC100159,clopidogrel,B01AC04,Clopidogrel
C5A5A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
CA33A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
CA95265E289249FBE1000000AC16019D,clopidogrel,B01AC04,Clopidogrel
CAD8A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
CD2EA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
CD8BA355D9485261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
CEC0A2559161E937E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
D0F7945760E2C03CE1000000AC100159,CLOPIDOGREL,B01AC04,Clopidogrel
D1FEA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
D3CBA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
D926005ACC7B7B3CE1000000AC16019D,clopidogrel,B01AC04,Clopidogrel
DBFEA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
DCA1A2559161E937E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
DDCBA15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
DE1EA2555FA4EA22E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
DED8A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
E1A5A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
E2309858B56DCA60E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
E255A3554908A548E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
E5A1A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
E7A0A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
E7A2A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
EAD5A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
EE9BA355D9485261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
EFA0A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
EFA1A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
F01EA2555FA4EA22E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
F1A2A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
F4D5A15577DAFF1BE1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
FE8AA355D9485261E1000000AC10015A,CLOPIDOGREL,B01AC04,Clopidogrel
4FC8A15577DAFF1BE1000000AC10015A,CLOPIDOGREL + ÁCIDO ACETILSALICÍLICO,B01AC30,Combinaciones
B467B45EBE035833E1000000AC160194,CLOPIDOGREL RATIOPHARM 75MG 28 COMPR RECUBIERTOS PELICULA EFG,B01AC04,Clopidogrel
80859E49178D1C5CE1000000AC100154,"CLOPIDOGREL, 300 MG COMP",B01AC04,Clopidogrel
EADB7E4CA5149838E1000000AC10014C,"CLOPIDOGREL, 300 MG COMP RECUB",B01AC04,Clopidogrel
05245B466A54183FE1000000AC100155,"CLOPIDOGREL, 75 MG COMP",B01AC04,Clopidogrel
16044B4B9349EE0BE1000000AC100157,"CLOPIDOGREL, 75 MG COMP",B01AC04,Clopidogrel
C3265B466A54183FE1000000AC100155,"CLOPIDOGREL, 75 MG COMP",B01AC04,Clopidogrel
D8034B4B9349EE0BE1000000AC100157,"CLOPIDOGREL, 75 MG COMP",B01AC04,Clopidogrel
DF825C468000801EE1000000AC100155,"CLOPIDOGREL, 75 MG COMP",B01AC04,Clopidogrel
ED08B34BC21F5C7FE1000000AC10014C,"CLOPIDOGREL, 75 MG COMP",B01AC04,Clopidogrel
04ED86508B7E6E7AE1000000AC10014C,"CLOPIDOGREL, 75 MG COMP RECUB",B01AC04,Clopidogrel
07A3124EF0B8517CE1000000AC10014C,"CLOPIDOGREL, 75 MG COMP RECUB",B01AC04,Clopidogrel
1CF08A503A50FA03E1000000AC100158,"CLOPIDOGREL, 75 MG COMP RECUB",B01AC04,Clopidogrel
1FDE86508B7E6E7AE1000000AC10014C,"CLOPIDOGREL, 75 MG COMP RECUB",B01AC04,Clopidogrel
42A9124EF0B8517CE1000000AC10014C,"CLOPIDOGREL, 75 MG COMP RECUB",B01AC04,Clopidogrel
5CE786508B7E6E7AE1000000AC10014C,"CLOPIDOGREL, 75 MG COMP RECUB",B01AC04,Clopidogrel
